MEMBER_NO,FFP_DATE,FIRST_FLIGHT_DATE,GENDER,FFP_TIER,WORK_CITY,WORK_PROVINCE,WORK_COUNTRY,AGE,LOAD_TIME,FLIGHT_COUNT,BP_SUM,EP_SUM_YR_1,EP_SUM_YR_2,SUM_YR_1,SUM_YR_2,SEG_KM_SUM,WEIGHTED_SEG_KM,LAST_FLIGHT_DATE,AVG_FLIGHT_COUNT,AVG_BP_SUM,BEGIN_TO_FIRST,LAST_TO_END,AVG_INTERVAL,MAX_INTERVAL,ADD_POINTS_SUM_YR_1,ADD_POINTS_SUM_YR_2,EXCHANGE_COUNT,avg_discount,P1Y_Flight_Count,L1Y_Flight_Count,P1Y_BP_SUM,L1Y_BP_SUM,EP_SUM,ADD_Point_SUM,Eli_Add_Point_Sum,L1Y_ELi_Add_Points,Points_Sum,L1Y_Points_Sum,Ration_L1Y_Flight_Count,Ration_P1Y_Flight_Count,Ration_P1Y_BPS,Ration_L1Y_BPS,Point_NotFlight
45766,2006/06/06,2007/05/15,女,4,,,HK,70.0,2014/03/31,5,3753,0,0,3208.0,1000.0,5935,4771.7,2013/04/18,0.625,469.125,222,349,40.0,131,0,0,0,0.80399326,4,1,3389,364,0,0,0,0,3753,364,0.2,0.8,0.9027703779999999,0.096963239,0
6730,2012/07/31,2012/09/07,男,4,,,CN,28.0,2014/03/31,4,4240,0,0,0.0,607.0,4935,4769.88,2013/10/12,0.571428571,605.7142857000001,38,172,133.3333333,397,0,0,0,0.9665410329999999,2,2,2468,1772,0,0,0,0,4240,1772,0.5,0.5,0.581938222,0.417825984,0
6730,2012/07/31,2012/09/07,男,4,,,CN,28.0,2014/03/31,4,4240,0,0,0.0,607.0,4935,4769.88,2013/10/12,0.571428571,605.7142857000001,38,172,133.3333333,397,0,0,0,0.9665410329999999,2,2,2468,1772,0,0,0,0,4240,1772,0.5,0.5,0.581938222,0.417825984,0
9,2012/08/31,2013/04/09,男,4,,,HK,47.0,2014/03/31,6,4711,0,0,0.0,4401.0,6355,4768.2,2013/10/07,0.857142857,673.0,221,177,36.2,172,0,0,0,0.750306845,0,6,0,4711,0,0,0,0,4711,4711,1.0,0.0,0.0,0.9997877759999999,0
9,2012/08/31,2013/04/09,男,4,,,HK,47.0,2014/03/31,6,4711,0,0,0.0,4401.0,6355,4768.2,2013/10/07,0.857142857,673.0,221,177,36.2,172,0,0,0,0.750306845,0,6,0,4711,0,0,0,0,4711,4711,1.0,0.0,0.0,0.9997877759999999,0
19395,2007/07/05,2007/10/01,男,4,广州,,CN,41.0,2014/03/31,3,4882,0,0,2140.0,2040.0,5324,4768.0,2013/06/29,0.375,610.25,12,277,221.0,259,0,0,0,0.895567243,2,1,2402,2480,0,0,0,0,4882,2480,0.333333333,0.666666667,0.491910711,0.507884497,0
11102,2005/04/02,2008/04/18,男,4,,,CN,49.0,2014/03/31,5,4792,0,0,2048.0,714.0,6549,4765.64,2014/03/05,0.625,599.0,26,27,169.5,432,0,0,0,0.7276897240000001,4,1,4128,664,0,0,0,0,4792,664,0.2,0.8,0.861255998,0.138535364,0
11102,2005/04/02,2008/04/18,男,4,,,CN,49.0,2014/03/31,5,4792,0,0,2048.0,714.0,6549,4765.64,2014/03/05,0.625,599.0,26,27,169.5,432,0,0,0,0.7276897240000001,4,1,4128,664,0,0,0,0,4792,664,0.2,0.8,0.861255998,0.138535364,0
12439,2008/06/27,2008/06/27,男,4,,,HK,75.0,2014/03/31,4,4091,0,0,2268.0,2000.0,6981,4752.54,2013/10/07,0.5,511.375,304,177,83.33333333,216,0,0,0,0.680782123,2,2,2495,1596,0,0,0,0,4091,1596,0.5,0.5,0.609726295,0.390029326,0
12439,2008/06/27,2008/06/27,男,4,,,HK,75.0,2014/03/31,4,4091,0,0,2268.0,2000.0,6981,4752.54,2013/10/07,0.5,511.375,304,177,83.33333333,216,0,0,0,0.680782123,2,2,2495,1596,0,0,0,0,4091,1596,0.5,0.5,0.609726295,0.390029326,0
34555,2010/09/24,2012/09/08,男,4,上海,上海,CN,29.0,2014/03/31,3,4365,0,0,,0.0,5083,4743.4,2012/10/13,0.375,545.625,160,536,17.5,32,0,0,0,0.9331890620000001,3,0,4365,0,0,0,0,0,4365,0,0.0,1.0,0.9997709570000001,0.0,0
28323,2008/07/12,2008/10/24,男,4,,CAUSEWAY BAY,HK,32.0,2014/03/31,5,4125,0,0,960.0,1617.0,5998,4742.71,2014/03/14,0.625,515.625,224,18,122.25,401,0,0,0,0.790715238,2,3,2932,1193,0,0,0,0,4125,1193,0.6,0.4,0.710615608,0.289142026,0
60889,2012/11/15,2012/11/15,女,4,上海,上海,CN,30.0,2014/03/31,6,4294,0,0,,0.0,8130,4742.5,2013/03/08,1.0,715.6666667000001,0,390,22.6,40,0,0,0,0.583333333,6,0,4294,0,0,0,0,0,4294,0,0.0,1.0,0.9997671709999999,0.0,0
61603,2010/05/29,2010/06/09,男,4,北京,,CN,49.0,2014/03/31,8,4242,0,0,5500.0,0.0,4854,4727.1,2012/07/30,1.0,530.25,7,611,16.14285714,44,0,0,0,0.9738566129999999,8,0,4242,0,0,0,0,0,4242,0,0.0,1.0,0.999764318,0.0,1
13773,2010/08/20,2010/08/24,男,4,北京,,CN,46.0,2014/03/31,5,3560,0,0,1733.0,2693.0,6696,4720.9,2013/12/20,0.625,445.0,284,103,86.0,239,0,0,0,0.705032855,1,4,1017,2543,0,0,0,0,3560,2543,0.8,0.2,0.285593934,0.7141252459999999,0
13805,2010/07/11,2010/07/11,男,4,,,CN,42.0,2014/03/31,5,4135,0,0,2980.0,1619.0,4874,4718.88,2013/06/19,0.625,516.875,11,287,108.25,266,0,0,0,0.9681739840000001,4,1,2669,1466,0,0,0,0,4135,1466,0.2,0.8,0.6453094779999999,0.35444874299999996,0
13805,2010/07/11,2010/07/11,男,4,,,CN,42.0,2014/03/31,5,4135,0,0,2980.0,1619.0,4874,4718.88,2013/06/19,0.625,516.875,11,287,108.25,266,0,0,0,0.9681739840000001,4,1,2669,1466,0,0,0,0,4135,1466,0.2,0.8,0.6453094779999999,0.35444874299999996,0
20871,2008/01/22,2008/01/22,男,4,,,TW,,2014/03/31,5,2915,0,0,1244.0,2638.0,7577,4716.3,2013/05/05,0.625,364.375,16,332,95.75,330,0,0,0,0.6224495179999999,2,3,1189,1726,0,0,0,0,2915,1726,0.6,0.4,0.40775034299999996,0.591906722,0
20871,2008/01/22,2008/01/22,男,4,,,TW,,2014/03/31,5,2915,0,0,1244.0,2638.0,7577,4716.3,2013/05/05,0.625,364.375,16,332,95.75,330,0,0,0,0.6224495179999999,2,3,1189,1726,0,0,0,0,2915,1726,0.6,0.4,0.40775034299999996,0.591906722,0
20871,2008/01/22,2008/01/22,男,4,,,TW,,2014/03/31,5,2915,0,0,1244.0,2638.0,7577,4716.3,2013/05/05,0.625,364.375,16,332,95.75,330,0,0,0,0.6224495179999999,2,3,1189,1726,0,0,0,0,2915,1726,0.6,0.4,0.40775034299999996,0.591906722,0
40280,2009/11/14,2009/11/14,男,4,北京市,,CN,38.0,2014/03/31,5,3438,0,0,3049.0,1415.0,6646,4703.53,2013/11/14,0.625,429.75,89,139,125.75,363,0,0,0,0.707723443,3,2,2005,1433,0,0,0,0,3438,1433,0.4,0.6,0.583018319,0.416690899,0
36410,2012/08/07,2013/02/15,男,4,,广东,CN,29.0,2014/03/31,2,3938,0,0,3640.0,0.0,6714,4699.8,2013/03/03,0.28571428600000004,562.5714286,192,395,16.0,16,252,752,0,0.7,2,0,3938,0,0,1004,1004,752,4942,752,0.0,1.0,0.999746128,0.0,13
15476,2012/04/29,2012/05/11,男,4,上海,-,CN,40.0,2014/03/31,5,3810,0,0,,0.0,5221,4698.9,2012/07/30,0.625,476.25,12,611,20.0,67,0,0,0,0.9,5,0,3810,0,0,0,0,0,3810,0,0.0,1.0,0.9997376020000001,0.0,0
58759,2010/12/07,2010/12/12,男,6,,北京,CN,48.0,2014/03/31,3,4097,0,465,2715.0,824.0,4027,4691.37,2013/08/20,0.375,512.125,314,225,96.0,190,0,0,0,1.164978892,1,2,3177,920,465,0,465,465,4562,1385,0.666666667,0.333333333,0.775256223,0.22449975600000002,4
52706,2010/07/19,2012/05/31,男,4,上海,,CN,31.0,2014/03/31,5,4527,0,0,2732.0,727.0,5201,4690.87,2013/11/02,0.625,565.875,60,151,130.0,419,0,0,0,0.901916939,3,2,2622,1905,0,0,0,0,4527,1905,0.4,0.6,0.579063604,0.420715548,0
10460,2010/12/25,2011/04/12,男,4,上海,上海,CN,37.0,2014/03/31,3,4449,0,0,,0.0,5919,4690.8,2012/10/29,0.375,556.125,92,520,59.5,112,5203,836,0,0.792498733,3,0,4449,0,0,6039,6039,836,10488,836,0.0,1.0,0.9997752809999999,0.0,21
18128,2012/10/06,2013/01/09,男,4,,,HK,57.0,2014/03/31,4,2582,0,0,2622.0,2000.0,7746,4682.33,2013/08/23,0.666666667,430.33333330000005,95,222,75.33333333,223,0,0,0,0.604483604,2,2,1854,728,0,0,0,0,2582,728,0.5,0.5,0.717770035,0.281842818,0
18128,2012/10/06,2013/01/09,男,4,,,HK,57.0,2014/03/31,4,2582,0,0,2622.0,2000.0,7746,4682.33,2013/08/23,0.666666667,430.33333330000005,95,222,75.33333333,223,0,0,0,0.604483604,2,2,1854,728,0,0,0,0,2582,728,0.5,0.5,0.717770035,0.281842818,0
48626,2009/05/31,2009/05/31,男,4,,,CN,65.0,2014/03/31,5,4304,0,0,3343.0,0.0,6364,4681.25,2012/09/17,0.625,538.0,162,562,1.75,3,0,0,0,0.735582967,5,0,4304,0,0,0,0,0,4304,0,0.0,1.0,0.999767712,0.0,0
48626,2009/05/31,2009/05/31,男,4,,,CN,65.0,2014/03/31,5,4304,0,0,3343.0,0.0,6364,4681.25,2012/09/17,0.625,538.0,162,562,1.75,3,0,0,0,0.735582967,5,0,4304,0,0,0,0,0,4304,0,0.0,1.0,0.999767712,0.0,0
30114,2008/04/15,2008/05/17,男,4,九龙,,HK,68.0,2014/03/31,6,3540,0,0,1048.0,3040.0,7088,4680.55,2013/11/05,0.75,442.5,338,148,49.0,157,0,0,0,0.660348476,1,5,1188,2352,0,0,0,0,3540,2352,0.833333333,0.166666667,0.335498447,0.6642191470000001,0
29129,2005/03/24,2009/11/12,男,4,上海市,,CN,40.0,2014/03/31,4,3934,0,0,0.0,3938.0,8308,4673.25,2013/11/13,0.5,491.75,384,140,69.0,133,0,0,0,0.5625,0,4,0,3934,0,0,0,0,3934,3934,1.0,0.0,0.0,0.99974587,0
60651,2012/11/01,2012/11/01,男,4,上海,上海,CN,50.0,2014/03/31,7,2942,0,0,,0.0,7272,4671.7,2013/01/17,1.166666667,490.33333330000005,0,440,12.83333333,21,0,0,0,0.6424229920000001,7,0,2942,0,0,0,0,0,2942,0,0.0,1.0,0.9996602109999999,0.0,0
37715,2012/05/09,2012/07/08,男,4,深圳,广东,CN,42.0,2014/03/31,7,3388,0,0,,0.0,9618,4671.6,2013/03/30,0.875,423.5,60,368,44.16666667,120,0,0,0,0.485714286,7,0,3388,0,0,0,0,0,3388,0,0.0,1.0,0.999704928,0.0,0
31808,2010/09/26,2010/09/26,男,4,SEOUL,,KR,58.0,2014/03/31,5,3991,0,0,3539.0,854.0,8563,4671.01,2014/02/12,0.625,498.875,25,49,164.25,365,0,0,0,0.545487563,4,1,3355,636,0,0,0,0,3991,636,0.2,0.8,0.8404308620000001,0.15931863699999999,0
53248,2009/09/20,2009/11/06,男,4,北京,,CN,39.0,2014/03/31,3,4332,0,0,960.0,3322.0,3905,4666.35,2014/03/27,0.375,541.5,6,5,360.0,443,0,0,0,1.19496799,1,2,828,3504,0,0,0,0,4332,3504,0.666666667,0.333333333,0.191091622,0.8086775909999999,0
25810,2009/09/09,2009/09/09,女,4,上海,,CN,36.0,2014/03/31,6,3653,0,0,3174.0,0.0,6965,4663.25,2012/10/26,0.75,456.625,1,523,41.4,164,0,0,0,0.669526202,6,0,3653,0,0,0,0,0,3653,0,0.0,1.0,0.9997263270000001,0.0,0
2086,2005/03/06,2005/09/13,男,4,,,CN,45.0,2014/03/31,4,4307,0,0,2565.0,1598.0,6524,4655.73,2013/11/02,0.5,538.375,25,151,185.0,418,0,0,0,0.713631208,3,1,2399,1908,0,0,0,0,4307,1908,0.25,0.75,0.556870938,0.442896936,0
2086,2005/03/06,2005/09/13,男,4,,,CN,45.0,2014/03/31,4,4307,0,0,2565.0,1598.0,6524,4655.73,2013/11/02,0.5,538.375,25,151,185.0,418,0,0,0,0.713631208,3,1,2399,1908,0,0,0,0,4307,1908,0.25,0.75,0.556870938,0.442896936,0
30396,2009/08/12,2009/08/12,男,4,,,CN,38.0,2014/03/31,5,3642,0,0,1020.0,797.0,6133,4651.19,2014/03/07,0.625,455.25,30,25,169.0,324,0,0,0,0.758387412,3,2,2314,1328,0,0,0,0,3642,1328,0.4,0.6,0.635190777,0.364534724,0
30396,2009/08/12,2009/08/12,男,4,,,CN,38.0,2014/03/31,5,3642,0,0,1020.0,797.0,6133,4651.19,2014/03/07,0.625,455.25,30,25,169.0,324,0,0,0,0.758387412,3,2,2314,1328,0,0,0,0,3642,1328,0.4,0.6,0.635190777,0.364534724,0
8949,2006/03/31,2007/09/22,男,4,,,HK,60.0,2014/03/31,9,2551,0,0,1095.0,2229.0,9985,4650.9,2014/03/02,1.125,318.875,73,30,78.5,134,0,0,0,0.465788683,4,5,2337,214,0,0,0,0,2551,214,0.5555555560000001,0.444444444,0.915752351,0.08385579900000001,0
8949,2006/03/31,2007/09/22,男,4,,,HK,60.0,2014/03/31,9,2551,0,0,1095.0,2229.0,9985,4650.9,2014/03/02,1.125,318.875,73,30,78.5,134,0,0,0,0.465788683,4,5,2337,214,0,0,0,0,2551,214,0.5555555560000001,0.444444444,0.915752351,0.08385579900000001,0
53194,2009/09/08,2009/09/08,男,4,北京,,CN,62.0,2014/03/31,4,4921,0,0,2178.0,940.0,5353,4650.0,2013/11/01,0.5,615.125,43,152,178.66666669999998,356,0,0,0,0.868671773,2,2,2726,2195,0,0,0,0,4921,2195,0.5,0.5,0.553839902,0.445956928,0
28840,2012/10/10,2012/11/14,女,4,香港,,HK,43.0,2014/03/31,4,3157,0,0,1880.0,1550.0,8369,4649.34,2014/01/30,0.666666667,526.1666667,35,62,147.33333330000002,352,0,0,0,0.555543076,2,2,1561,1596,0,0,0,0,3157,1596,0.5,0.5,0.49430019,0.505383154,0
44221,2009/12/06,2011/03/29,男,4,北京,,CN,53.0,2014/03/31,7,4393,0,0,3300.0,1248.0,6353,4647.55,2013/05/11,0.875,549.125,15,326,65.0,167,0,0,0,0.731552023,5,2,3152,1241,0,0,0,0,4393,1241,0.28571428600000004,0.7142857140000001,0.71734183,0.282430587,0
33997,2012/11/02,2012/12/21,男,4,温州,浙江,CN,,2014/03/31,4,3700,0,0,1155.0,3308.0,5937,4646.66,2013/08/23,0.666666667,616.6666667000001,49,222,81.66666667,225,0,0,0,0.782661277,1,3,616,3084,0,0,0,0,3700,3084,0.75,0.25,0.166441502,0.8332883,0
8826,2008/12/20,2008/12/20,女,4,HRB,,CN,46.0,2014/03/31,4,4202,0,0,528.0,3491.0,6564,4644.06,2014/03/30,0.5,525.25,199,2,176.66666669999998,464,0,0,1,0.70750457,1,3,413,3789,0,0,0,0,4202,3789,0.75,0.25,0.098263145,0.9014989290000001,1
11073,2005/03/14,2005/06/02,男,4,,,CN,42.0,2014/03/31,6,3859,0,0,4177.0,448.0,6935,4643.3,2013/04/03,0.75,482.375,15,364,70.4,267,0,0,0,0.669545782,5,1,3859,0,0,0,0,0,3859,0,0.166666667,0.833333333,0.999740933,0.0,0
11073,2005/03/14,2005/06/02,男,4,,,CN,42.0,2014/03/31,6,3859,0,0,4177.0,448.0,6935,4643.3,2013/04/03,0.75,482.375,15,364,70.4,267,0,0,0,0.669545782,5,1,3859,0,0,0,0,0,3859,0,0.166666667,0.833333333,0.999740933,0.0,0
58171,2009/12/09,2012/07/08,男,4,苏州,江苏,CN,35.0,2014/03/31,3,3525,0,0,,0.0,5380,4641.7,2012/10/16,0.375,440.625,98,533,50.0,93,0,0,0,0.862769517,3,0,3525,0,0,0,0,0,3525,0,0.0,1.0,0.9997163929999999,0.0,0
61258,2013/02/11,2013/02/11,女,4,上海,上海,CN,29.0,2014/03/31,3,3718,0,0,,0.0,5232,4641.55,2013/03/04,0.6,743.6,0,394,10.5,16,0,0,0,0.887146407,3,0,3718,0,0,0,0,0,3718,0,0.0,1.0,0.9997311109999999,0.0,0
21,2011/03/10,2011/12/23,女,4,BEIJING,,CN,72.0,2014/03/31,4,3090,0,0,1870.0,2230.0,7999,4638.09,2013/11/16,0.5,386.25,218,137,125.33333329999999,357,0,0,0,0.579833729,2,2,1526,1564,0,0,0,0,3090,1564,0.5,0.5,0.493691362,0.505985118,0
13913,2011/01/18,2012/01/09,男,4,,,HK,53.0,2014/03/31,5,2574,0,0,3056.0,897.0,9218,4637.15,2013/06/02,0.625,321.75,219,304,52.0,84,0,0,0,0.503053808,4,1,1923,651,0,0,0,0,2574,651,0.2,0.8,0.746796117,0.252815534,0
13913,2011/01/18,2012/01/09,男,4,,,HK,53.0,2014/03/31,5,2574,0,0,3056.0,897.0,9218,4637.15,2013/06/02,0.625,321.75,219,304,52.0,84,0,0,0,0.503053808,4,1,1923,651,0,0,0,0,2574,651,0.2,0.8,0.746796117,0.252815534,0
55939,2012/11/21,2013/05/19,女,4,Hong Kong,,HK,38.0,2014/03/31,7,4090,0,0,0.0,6220.0,5155,4634.62,2013/11/11,1.166666667,681.6666667000001,179,142,29.33333333,167,0,0,0,0.899053346,0,7,0,4090,0,0,0,0,4090,4090,1.0,0.0,0.0,0.999755561,0
22390,2009/11/20,2009/11/20,女,4,,,CN,45.0,2014/03/31,2,3370,0,0,1482.0,2580.0,4726,4633.7,2014/01/30,0.25,421.25,274,62,395.0,395,0,0,0,0.980469742,1,1,927,2443,0,0,0,0,3370,2443,0.5,0.5,0.274992584,0.724710768,0
22390,2009/11/20,2009/11/20,女,4,,,CN,45.0,2014/03/31,2,3370,0,0,1482.0,2580.0,4726,4633.7,2014/01/30,0.25,421.25,274,62,395.0,395,0,0,0,0.980469742,1,1,927,2443,0,0,0,0,3370,2443,0.5,0.5,0.274992584,0.724710768,0
18123,2006/03/31,2013/09/04,女,4,HONG KONG,,HK,44.0,2014/03/31,3,4818,0,0,0.0,1309.0,5352,4628.79,2013/09/29,0.375,602.25,521,185,12.5,23,0,0,0,0.8648710759999999,0,3,0,4818,0,0,0,0,4818,4818,1.0,0.0,0.0,0.999792488,0
22288,2009/10/13,2011/08/19,女,4,北京,,CN,39.0,2014/03/31,5,3467,0,0,3336.0,0.0,6032,4619.7,2012/07/25,0.625,433.375,44,616,17.75,57,0,0,0,0.765865385,5,0,3467,0,0,0,0,0,3467,0,0.0,1.0,0.9997116490000001,0.0,0
57475,2008/08/05,2011/03/18,男,4,,北京,CN,36.0,2014/03/31,5,3331,0,0,4260.0,0.0,8039,4617.2,2012/06/16,0.625,416.375,40,655,9.0,16,0,0,0,0.574350044,5,0,3331,0,0,0,0,0,3331,0,0.0,1.0,0.99969988,0.0,1
55373,2008/07/17,2012/06/17,男,4,,,HK,51.0,2014/03/31,3,3946,0,0,2975.0,0.0,5509,4614.9,2012/08/19,0.375,493.25,77,591,31.5,41,0,0,0,0.837701942,3,0,3946,0,0,0,0,0,3946,0,0.0,1.0,0.9997466429999999,0.0,0
55373,2008/07/17,2012/06/17,男,4,,,HK,51.0,2014/03/31,3,3946,0,0,2975.0,0.0,5509,4614.9,2012/08/19,0.375,493.25,77,591,31.5,41,0,0,0,0.837701942,3,0,3946,0,0,0,0,0,3946,0,0.0,1.0,0.9997466429999999,0.0,0
41391,2011/08/03,2011/08/03,女,4,BANGKOK,,TH,56.0,2014/03/31,3,2391,0,0,2290.0,900.0,6654,4613.44,2014/02/22,0.375,298.875,191,39,250.5,494,0,0,0,0.693333333,2,1,1594,797,0,0,0,0,2391,797,0.333333333,0.666666667,0.66638796,0.33319398,0
39486,2010/01/04,2012/09/18,女,4,上海,上海,CN,29.0,2014/03/31,4,4056,0,0,,0.0,5420,4607.0,2012/10/20,0.5,507.0,170,529,10.66666667,19,0,0,0,0.85,4,0,4056,0,0,0,0,0,4056,0,0.0,1.0,0.9997535120000001,0.0,0
45306,2011/08/29,2011/09/14,男,4,上海,上海,CN,34.0,2014/03/31,3,4103,0,0,,0.0,4595,4595.0,2012/06/22,0.375,512.875,38,649,22.0,40,3,40,0,1.0,3,0,4103,0,0,43,43,40,4146,40,0.0,1.0,0.999756335,0.0,3
58460,2010/02/06,2010/02/06,女,4,,广州市场部,CN,36.0,2014/03/31,4,4285,0,0,706.0,1280.0,4709,4594.55,2013/04/18,0.5,535.625,125,349,85.66666667,184,0,0,0,0.975695477,3,1,3087,1198,0,0,0,0,4285,1198,0.25,0.75,0.7202519829999999,0.279514699,0
3646,2008/10/16,2013/10/13,女,4,,,SG,68.0,2014/03/31,3,3429,0,0,0.0,3252.0,9480,4593.64,2013/10/25,0.375,428.625,560,159,6.0,12,0,0,0,0.484561181,0,3,0,3429,0,0,0,0,3429,3429,1.0,0.0,0.0,0.999708455,0
3646,2008/10/16,2013/10/13,女,4,,,SG,68.0,2014/03/31,3,3429,0,0,0.0,3252.0,9480,4593.64,2013/10/25,0.375,428.625,560,159,6.0,12,0,0,0,0.484561181,0,3,0,3429,0,0,0,0,3429,3429,1.0,0.0,0.0,0.999708455,0
12983,2009/07/27,2009/09/11,女,4,,,CN,42.0,2014/03/31,5,3085,0,0,1038.0,2600.0,9405,4589.64,2014/03/31,0.625,385.625,76,1,163.5,378,0,0,0,0.488,1,4,617,2468,0,0,0,0,3085,2468,0.8,0.2,0.199935191,0.799740765,0
12983,2009/07/27,2009/09/11,女,4,,,CN,42.0,2014/03/31,5,3085,0,0,1038.0,2600.0,9405,4589.64,2014/03/31,0.625,385.625,76,1,163.5,378,0,0,0,0.488,1,4,617,2468,0,0,0,0,3085,2468,0.8,0.2,0.199935191,0.799740765,0
3009,2008/01/27,2008/02/08,男,4,,,SG,45.0,2014/03/31,3,4193,0,0,3200.0,0.0,3935,4589.0,2013/01/09,0.375,524.125,4,448,139.5,220,0,0,0,1.1662007620000001,3,0,4193,0,0,0,0,0,4193,0,0.0,1.0,0.999761564,0.0,0
3009,2008/01/27,2008/02/08,男,4,,,SG,45.0,2014/03/31,3,4193,0,0,3200.0,0.0,3935,4589.0,2013/01/09,0.375,524.125,4,448,139.5,220,0,0,0,1.1662007620000001,3,0,4193,0,0,0,0,0,4193,0,0.0,1.0,0.999761564,0.0,0
13584,2010/04/19,2010/04/19,男,4,北京,,CN,47.0,2014/03/31,2,4338,0,0,2310.0,1684.0,4752,4588.64,2013/10/24,0.25,542.25,307,160,264.0,264,0,0,0,0.965622896,1,1,2543,1795,0,0,0,0,4338,1795,0.5,0.5,0.586079742,0.41368979,0
18701,2006/01/24,2007/12/03,女,4,,北京,CN,33.0,2014/03/31,4,4500,0,0,1650.0,2841.0,4120,4588.6,2013/09/08,0.5,562.5,1,206,174.66666669999998,300,4878,3182,1,1.113737864,2,2,1474,3026,0,8060,8060,3182,12560,6208,0.5,0.5,0.327482782,0.6722950459999999,13
22779,2010/09/07,2010/09/07,男,4,,,HK,58.0,2014/03/31,5,2664,0,0,1904.0,2304.0,8416,4588.5,2013/12/08,0.625,333.0,90,115,131.5,291,0,0,0,0.545211502,2,3,1866,798,0,0,0,0,2664,798,0.6,0.4,0.700187617,0.299437148,0
22779,2010/09/07,2010/09/07,男,4,,,HK,58.0,2014/03/31,5,2664,0,0,1904.0,2304.0,8416,4588.5,2013/12/08,0.625,333.0,90,115,131.5,291,0,0,0,0.545211502,2,3,1866,798,0,0,0,0,2664,798,0.6,0.4,0.700187617,0.299437148,0
58030,2011/03/02,2011/03/02,女,4,SAPE TOWN,,ZA,53.0,2014/03/31,28,10400,0,0,8704.0,7580.0,5152,4585.28,2014/03/17,3.5,1300.0,47,15,24.77777778,165,0,0,1,0.89,15,13,6300,4100,0,0,0,0,10400,4100,0.46428571399999996,0.535714286,0.605710989,0.39419286600000003,1
38203,2005/06/18,2010/06/23,男,4,北京,,CN,51.0,2014/03/31,4,3686,0,0,690.0,2822.0,6059,4579.8,2013/09/05,0.5,460.75,122,209,133.3333333,169,0,0,0,0.755867305,2,2,992,2694,0,0,0,0,3686,2694,0.5,0.5,0.269053431,0.730675346,0
39315,2009/11/13,2009/11/13,男,4,北京市,,CN,34.0,2014/03/31,4,4787,0,0,2736.0,1409.0,5412,4574.97,2013/07/20,0.5,598.375,76,256,133.0,372,0,0,0,0.845338137,3,1,2926,1861,0,0,0,0,4787,1861,0.25,0.75,0.611111111,0.388680033,0
17385,2010/08/14,2012/06/05,女,4,上海,,CN,30.0,2014/03/31,6,1815,0,0,1290.0,2919.0,8752,4574.8,2014/03/23,0.75,226.875,65,9,131.4,200,0,0,0,0.5227148079999999,2,4,661,1154,0,0,0,0,1815,1154,0.666666667,0.333333333,0.363986784,0.635462555,0
47447,2005/11/22,2006/03/19,男,4,广州,广东,CN,,2014/03/31,4,4072,0,0,2899.0,1309.0,6033,4574.49,2014/03/30,0.5,509.0,19,2,236.66666669999998,551,0,0,0,0.7582446540000001,3,1,2164,1908,0,0,0,0,4072,1908,0.25,0.75,0.5313037070000001,0.468450773,0
2237,2005/07/06,2007/01/10,男,4,上海,,CN,39.0,2014/03/31,9,2397,0,0,651.0,2372.0,8395,4566.37,2014/03/05,1.125,299.625,356,27,43.5,90,0,0,0,0.54393925,1,8,329,2068,0,0,0,0,2397,2068,0.8888888890000001,0.111111111,0.137197665,0.862385321,0
26786,2007/12/26,2008/01/11,女,4,长春,吉林省,CN,,2014/03/31,4,3814,0,0,764.0,1729.0,7217,4563.77,2014/01/26,0.5,476.75,174,66,163.66666669999998,275,0,0,0,0.6323638629999999,2,2,2357,1457,0,0,0,0,3814,1457,0.5,0.5,0.617824377,0.381913499,0
30857,2009/07/04,2009/07/11,男,4,,,FR,51.0,2014/03/31,8,3615,0,0,3156.0,1306.0,8450,4563.74,2014/02/21,1.0,451.875,118,40,81.85714286,410,0,0,0,0.540087574,6,2,2747,868,0,0,0,0,3615,868,0.25,0.75,0.7596792040000001,0.24004424800000002,0
30857,2009/07/04,2009/07/11,男,4,,,FR,51.0,2014/03/31,8,3615,0,0,3156.0,1306.0,8450,4563.74,2014/02/21,1.0,451.875,118,40,81.85714286,410,0,0,0,0.540087574,6,2,2747,868,0,0,0,0,3615,868,0.25,0.75,0.7596792040000001,0.24004424800000002,0
32512,2011/06/24,2011/06/24,女,4,上海,上海,CN,28.0,2014/03/31,5,3460,0,0,,0.0,5884,4563.3,2012/09/03,0.625,432.5,36,576,29.75,81,1500,0,0,0.775543848,5,0,3460,0,0,1500,1500,0,4960,0,0.0,1.0,0.9997110659999999,0.0,1
4174,2010/03/01,2011/06/19,男,4,上海,,CN,37.0,2014/03/31,8,2874,0,0,2022.0,2402.0,8335,4557.36,2014/02/16,1.0,359.25,68,45,88.28571429,302,0,20602,0,0.546773845,3,5,1528,1346,0,20602,20602,20602,23476,21948,0.625,0.375,0.5314782610000001,0.468173913,4
48449,2008/11/19,2008/11/19,男,4,,,TW,45.0,2014/03/31,8,3627,0,0,4369.0,0.0,5782,4550.35,2013/03/03,1.0,453.375,21,395,45.0,220,0,0,0,0.786985472,8,0,3627,0,0,0,0,0,3627,0,0.0,1.0,0.9997243659999999,0.0,0
48449,2008/11/19,2008/11/19,男,4,,,TW,45.0,2014/03/31,8,3627,0,0,4369.0,0.0,5782,4550.35,2013/03/03,1.0,453.375,21,395,45.0,220,0,0,0,0.786985472,8,0,3627,0,0,0,0,0,3627,0,0.0,1.0,0.9997243659999999,0.0,0
